Distance,Temperature,Pressure,Speed,Density (kg/m^3),Mass Fraction (H2),Mass Fraction (O),Mass Fraction (O2),Mass Fraction (OH),Mass Fraction (H2O),Mass Fraction (AR),Mole Fraction (H2),Mole Fraction (O),Mole Fraction (O2),Mole Fraction (OH),Mole Fraction (H2O),Mole Fraction (AR)
5.818514817469885e-08,3364.7348197464485,302999.99998944544,0.01160812628138582,162.13469501180222,0.022032575443619872,0.050361301053960285,0.11217508673521376,0.14352481772479136,0.564940375095548,0.09981261711430332,0.022032575443619872,0.050361301053960285,0.11217508673521376,0.14352481772479136,0.564940375095548,0.09981261711430332
5.864419373502853e-08,3365.224099589772,302999.9999894432,0.011609291851906295,162.11841672196263,0.022030551317131372,0.050345341107359484,0.11214902312435379,0.1435319864272962,0.5649799605864984,0.09981261711430332,0.022030551317131372,0.050345341107359484,0.11214902312435379,0.1435319864272962,0.5649799605864984,0.09981261711430332
5.910323929535821e-08,3365.688342221418,302999.9999894412,0.011610397640039547,162.10297637066134,0.022028629285706147,0.05033019994732678,0.11212428814441436,0.1435387795322224,0.5650175329356177,0.09981261711430332,0.022028629285706147,0.05033019994732678,0.11212428814441436,0.1435387795322224,0.5650175329356177,0.09981261711430332
5.956228485568789e-08,3366.128807620322,302999.99998943927,0.011611446668208474,162.08833128892348,0.022026804359685192,0.05031583616344175,0.11210081542660827,0.14354521683248106,0.5650531921990705,0.09981261711430332,0.022026804359685192,0.05031583616344175,0.11210081542660827,0.14354521683248106,0.5650531921990705,0.09981261711430332
6.002133041601757e-08,3366.546694460196,302999.99998943735,0.011612441810370218,162.07444093474558,0.02202507177734252,0.05030221038022452,0.11207854178408369,0.1435513170664725,0.5650870336907555,0.09981261711430335,0.02202507177734252,0.05030221038022452,0.11207854178408369,0.1435513170664725,0.5650870336907555,0.09981261711430335
6.048037597634725e-08,3366.9431428847256,302999.9999894357,0.011613385798881761,162.06126679154005,0.02202342699607299,0.05028928516305386,0.11205740707237397,0.14355709797539537,0.5651191481841207,0.09981261711430332,0.02202342699607299,0.05028928516305386,0.11205740707237397,0.14355709797539537,0.5651191481841207,0.09981261711430332
6.093942153667693e-08,3367.319237177422,302999.9999894338,0.011614281231089109,162.0487722710046,0.02202186568375299,0.050277024927857655,0.11203735405468883,0.14356257635738096,0.5651496221077124,0.09981261711430332,0.02202186568375299,0.050277024927857655,0.11203735405468883,0.14356257635738096,0.5651496221077124,0.09981261711430332
6.139846709700661e-08,3367.6760083288564,302999.9999894323,0.01161513057564952,162.03692262024379,0.02202038371029361,0.050265395854444075,0.11201832827203075,0.14356776811852034,0.5651785377344,0.09981261711430335,0.02202038371029361,0.050265395854444075,0.11201832827203075,0.14356776811852034,0.5651785377344,0.09981261711430335
6.185751265733629e-08,3368.0144365022197,302999.9999894307,0.01161593617859042,162.0256848330233,0.022018977139394692,0.050254365803437735,0.11200027791804755,0.14357268832112033,0.5652059733642638,0.09981261711430331,0.022018977139394692,0.050254365803437735,0.11200027791804755,0.14357268832112033,0.5652059733642638,0.09981261711430331
6.231655821766597e-08,3368.335453400902,302999.9999894293,0.011616700269116893,162.01502756496984,0.022017642220517778,0.05024390423665258,0.11198315371859657,0.14357735122915896,0.5652320035011377,0.09981261711430332,0.022017642220517778,0.05024390423665258,0.11198315371859657,0.14357735122915896,0.5652320035011377,0.09981261711430332
6.277560377799565e-08,3368.6399445386096,302999.9999894279,0.011617424965169116,162.0049210526234,0.022016375381075516,0.05023398214088667,0.11196690881588271,0.1435817703513584,0.5652566990228671,0.09981261711430332,0.022016375381075516,0.05023398214088667,0.11196690881588271,0.1435817703513584,0.5652566990228671,0.09981261711430332
6.323464933832533e-08,3368.9287514169605,302999.99998942675,0.011618112278745502,161.99533703612843,0.02201517321885849,0.05022457195492985,0.11195149865715893,0.14358595848167846,0.5652801273453134,0.09981261711430335,0.02201517321885849,0.05022457195492985,0.11195149865715893,0.14358595848167846,0.5652801273453134,0.09981261711430335
6.364779034262204e-08,3369.1759292520096,302999.9999894256,0.011618700480523042,161.98713595171583,0.022014143891455364,0.05021651880589903,0.11193830817039332,0.1435895403297489,0.5653001824344784,0.09981261711430332,0.022014143891455364,0.05021651880589903,0.11193830817039332,0.1435895403297489,0.5653001824344784,0.09981261711430332
6.406093134691875e-08,3369.411606173521,302999.99998942466,0.011619261278329443,161.97931772405252,0.02201316207371701,0.050208840910790656,0.11192573007033498,0.14359295328705435,0.5653193076125047,0.09981261711430335,0.02201316207371701,0.050208840910790656,0.11192573007033498,0.14359295328705435,0.5653193076125047,0.09981261711430335
6.44327582507858e-08,3369.61432075373,302999.9999894237,0.011619743613821048,161.97259396357148,0.02201231727552662,0.05020223729442162,0.11191491011553707,0.14359588715858385,0.5653357604202159,0.09981261711430335,0.02201231727552662,0.05020223729442162,0.11191491011553707,0.14359588715858385,0.5653357604202159,0.09981261711430335
6.480458515465284e-08,3369.808519085869,302999.9999894228,0.011620205661805418,161.96615353462806,0.022011507708015025,0.05019591147604433,0.1119045437987874,0.14359869626564029,0.5653515242174518,0.09981261711430332,0.022011507708015025,0.05019591147604433,0.1119045437987874,0.14359869626564029,0.5653515242174518,0.09981261711430332
6.517641205851989e-08,3369.9945558599775,302999.999989422,0.011620648269204913,161.9599845656877,0.022010731925289725,0.05018985185527738,0.1118946123013564,0.14360138592978985,0.5653666275201288,0.09981261711430332,0.022010731925289725,0.05018985185527738,0.1118946123013564,0.14360138592978985,0.5653666275201288,0.09981261711430332
